Date,RT DIA,RT MDY,RT QQQ,RT SPY,RT01 DIA,RT01 MDY,RT01 QQQ,RT01 SPY,RT02 DIA,RT02 MDY,RT02 QQQ,RT02 SPY,RT03 DIA,RT03 MDY,RT03 QQQ,RT03 SPY,RT04 DIA,RT04 MDY,RT04 QQQ,RT04 SPY,RT05 DIA,RT05 MDY,RT05 QQQ,RT05 SPY,RT06 DIA,RT06 MDY,RT06 QQQ,RT06 SPY,RT07 DIA,RT07 MDY,RT07 QQQ,RT07 SPY,RT08 DIA,RT08 MDY,RT08 QQQ,RT08 SPY,RT09 DIA,RT09 MDY,RT09 QQQ,RT09 SPY,RT10 DIA,RT10 MDY,RT10 QQQ,RT10 SPY,RT11 DIA,RT11 MDY,RT11 QQQ,RT11 SPY,RT12 DIA,RT12 MDY,RT12 QQQ,RT12 SPY,AVT DIA,AVT MDY,AVT QQQ,AVT SPY,AVT01 DIA,AVT01 MDY,AVT01 QQQ,AVT01 SPY,AVT02 DIA,AVT02 MDY,AVT02 QQQ,AVT02 SPY,AVT03 DIA,AVT03 MDY,AVT03 QQQ,AVT03 SPY,AVT04 DIA,AVT04 MDY,AVT04 QQQ,AVT04 SPY,AVT05 DIA,AVT05 MDY,AVT05 QQQ,AVT05 SPY,AVT06 DIA,AVT06 MDY,AVT06 QQQ,AVT06 SPY,AVT07 DIA,AVT07 MDY,AVT07 QQQ,AVT07 SPY,AVT08 DIA,AVT08 MDY,AVT08 QQQ,AVT08 SPY,AVT09 DIA,AVT09 MDY,AVT09 QQQ,AVT09 SPY,AVT10 DIA,AVT10 MDY,AVT10 QQQ,AVT10 SPY,AVT11 DIA,AVT11 MDY,AVT11 QQQ,AVT11 SPY,AVT12 DIA,AVT12 MDY,AVT12 QQQ,AVT12 SPY,SDT DIA,SDT MDY,SDT QQQ,SDT SPY,SDT01 DIA,SDT01 MDY,SDT01 QQQ,SDT01 SPY,SDT02 DIA,SDT02 MDY,SDT02 QQQ,SDT02 SPY,SDT03 DIA,SDT03 MDY,SDT03 QQQ,SDT03 SPY,SDT04 DIA,SDT04 MDY,SDT04 QQQ,SDT04 SPY,SDT05 DIA,SDT05 MDY,SDT05 QQQ,SDT05 SPY,SDT06 DIA,SDT06 MDY,SDT06 QQQ,SDT06 SPY,SDT07 DIA,SDT07 MDY,SDT07 QQQ,SDT07 SPY,SDT08 DIA,SDT08 MDY,SDT08 QQQ,SDT08 SPY,SDT09 DIA,SDT09 MDY,SDT09 QQQ,SDT09 SPY,SDT10 DIA,SDT10 MDY,SDT10 QQQ,SDT10 SPY,SDT11 DIA,SDT11 MDY,SDT11 QQQ,SDT11 SPY,SDT12 DIA,SDT12 MDY,SDT12 QQQ,SDT12 SPY
2014-05-27,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,-0.0120,0.7550,0.6420,0.2577,-1.4352,-1.2293,-0.2214,-1.1736,-0.4487,-0.1772,0.3814,-0.1161,0.4622,0.7964,0.7082,0.6435,-1.0470,-1.6810,-0.8815,-1.3405,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.1781,1.9754,-0.6865,-0.2789,0.4213,1.1978,-1.1184,-0.5673,-0.5325,0.2929,-1.6976,-1.2806,1.0064,-0.1010,-0.4559,1.8436,2.1119,0.6790,0.8189,2.5746,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096,0.0613,-0.8741,-1.1812,-0.6103,-0.4242,0.3460,-0.2753,-0.3442,-1.7610,-0.6072,-2.0050,-1.6997,1.6798,1.3618,0.8622,1.5832,0.4902,0.0914,-0.9992,0.2300
2014-06-24,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,-0.0120,0.7550,0.6420,0.2577,-1.4352,-1.2293,-0.2214,-1.1736,-0.4487,-0.1772,0.3814,-0.1161,0.4622,0.7964,0.7082,0.6435,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.1781,1.9754,-0.6865,-0.2789,0.4213,1.1978,-1.1184,-0.5673,-0.5325,0.2929,-1.6976,-1.2806,1.0064,-0.1010,-0.4559,1.8436,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096,0.0613,-0.8741,-1.1812,-0.6103,-0.4242,0.3460,-0.2753,-0.3442,-1.7610,-0.6072,-2.0050,-1.6997,1.6798,1.3618,0.8622,1.5832
2014-07-23,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,-0.0120,0.7550,0.6420,0.2577,-1.4352,-1.2293,-0.2214,-1.1736,-0.4487,-0.1772,0.3814,-0.1161,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.1781,1.9754,-0.6865,-0.2789,0.4213,1.1978,-1.1184,-0.5673,-0.5325,0.2929,-1.6976,-1.2806,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096,0.0613,-0.8741,-1.1812,-0.6103,-0.4242,0.3460,-0.2753,-0.3442,-1.7610,-0.6072,-2.0050,-1.6997
2014-08-20,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,-0.0120,0.7550,0.6420,0.2577,-1.4352,-1.2293,-0.2214,-1.1736,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.1781,1.9754,-0.6865,-0.2789,0.4213,1.1978,-1.1184,-0.5673,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096,0.0613,-0.8741,-1.1812,-0.6103,-0.4242,0.3460,-0.2753,-0.3442
2014-09-18,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,-0.0120,0.7550,0.6420,0.2577,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.1781,1.9754,-0.6865,-0.2789,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096,0.0613,-0.8741,-1.1812,-0.6103
2014-10-16,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.7896,0.0647,0.8515,0.9117,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,1.0556,0.4624,1.9863,0.5845,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835,0.8269,0.1552,0.5825,0.4096
2014-11-13,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,0.4869,-0.3055,0.4379,0.1896,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.2288,-1.1061,-0.1529,-1.0811,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512,-0.8968,-0.5544,-0.4198,-0.7835
2014-12-12,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.8177,0.3439,0.3767,0.3587,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,0.6021,-0.1875,1.1696,-0.2416,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199,0.2292,-0.9461,-1.2438,-0.3512
2015-01-13,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,-1.9684,-1.0390,-1.5452,-1.7115,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,2.1801,-0.5630,2.2363,0.3412,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556,0.5935,0.8562,1.4463,0.6199
2015-02-11,0.1783,0.6513,0.3537,0.3410,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,0.7454,0.8061,0.9227,0.8159,1.1084,-0.3282,0.0958,1.0662,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,1.1442,2.2026,1.6250,0.9504,1.3877,1.0193,0.7626,1.1083,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226,0.6217,0.9094,0.3653,0.4556
2015-03-12,-0.1628,0.1233,-0.1772,-0.2723,0.1783,0.6513,0.3537,0.3410,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,-0.3513,-0.8383,-1.7777,-0.5664,-0.7787,-0.4142,-1.0796,-0.1466,1.1084,-0.3282,0.0958,1.0662,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.0921,-0.7839,1.4710,0.6775,0.3720,-0.5064,-0.3403,-0.0406,1.3877,1.0193,0.7626,1.1083,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027,0.0554,-0.9236,0.0515,-0.4226
2015-04-10,-0.0173,0.2889,0.0072,0.1754,-0.1628,0.1233,-0.1772,-0.2723,0.1783,0.6513,0.3537,0.3410,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,0.0128,-0.6777,-0.7484,-0.1872,0.2045,-0.3984,-0.3376,0.4082,-0.7787,-0.4142,-1.0796,-0.1466,1.1084,-0.3282,0.0958,1.0662,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,-0.2744,-0.5482,2.3176,0.0229,0.5531,0.1069,0.2188,0.2750,0.3720,-0.5064,-0.3403,-0.0406,1.3877,1.0193,0.7626,1.1083,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842,0.4980,0.9644,2.3821,0.9027
2015-05-08,-0.0191,-0.5074,-0.1762,-0.0824,-0.0173,0.2889,0.0072,0.1754,-0.1628,0.1233,-0.1772,-0.2723,0.1783,0.6513,0.3537,0.3410,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,0.2122,0.4166,1.0789,0.3696,-0.1603,-0.6080,-0.0163,-0.1979,0.2045,-0.3984,-0.3376,0.4082,-0.7787,-0.4142,-1.0796,-0.1466,1.1084,-0.3282,0.0958,1.0662,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-1.4565,-1.2930,0.6122,-1.2216,0.1314,-0.3190,0.6194,-0.0498,0.5531,0.1069,0.2188,0.2750,0.3720,-0.5064,-0.3403,-0.0406,1.3877,1.0193,0.7626,1.1083,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850,-0.6726,-1.0230,-0.4754,-0.9842
2015-06-08,-0.7280,-0.1887,-0.4162,-0.5936,-0.0191,-0.5074,-0.1762,-0.0824,-0.0173,0.2889,0.0072,0.1754,-0.1628,0.1233,-0.1772,-0.2723,0.1783,0.6513,0.3537,0.3410,0.2207,0.3344,-0.4622,-0.0228,-0.5766,-0.5896,-0.3399,-0.6199,2.1499,1.9870,2.0226,2.0872,-2.2953,-2.5634,-2.3348,-2.5888,0.1968,-0.4271,-0.1806,-0.0908,-0.7453,-0.2970,-0.2676,-0.7891,0.2651,-0.4675,0.9525,0.2320,0.0473,0.4919,0.0704,0.3108,-0.6994,-1.0917,-1.0024,-0.5937,-0.1603,-0.6080,-0.0163,-0.1979,0.2045,-0.3984,-0.3376,0.4082,-0.7787,-0.4142,-1.0796,-0.1466,1.1084,-0.3282,0.0958,1.0662,0.7823,0.0915,0.6050,1.8165,-0.1144,-0.5234,-0.4905,-0.0425,0.1262,0.3138,0.0342,0.4461,1.9868,1.5922,2.3349,2.5914,-0.9195,-0.4989,-0.7022,-1.1072,-0.7405,-0.0197,0.3570,-0.0742,-1.3665,-0.0010,-0.3448,-1.1932,-1.6811,-0.0778,-0.3523,-1.4623,-0.9621,-0.9540,-0.6297,-0.8646,0.1314,-0.3190,0.6194,-0.0498,0.5531,0.1069,0.2188,0.2750,0.3720,-0.5064,-0.3403,-0.0406,1.3877,1.0193,0.7626,1.1083,1.7579,1.0279,1.2486,1.8381,-0.1663,-0.0185,-0.5053,-0.0669,0.0440,0.1378,0.0660,0.0659,1.9434,1.3728,1.3602,1.8303,-1.7243,-1.5874,-1.0327,-1.5852,0.4424,-0.2271,-0.3505,0.3961,-1.1904,-0.9531,-0.3237,-0.9812,-1.4574,-1.7677,-1.5242,-1.6850
