Ticker,Date,V,P,AV,R,DRSD,YR,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,AV01,AV02,AV03,AV04,AV05,AV06,AV07,AV08,AV09,AV10,AV11,AV12,DRSD01,DRSD02,DRSD03,DRSD04,DRSD05,DRSD06,DRSD07,DRSD08,DRSD09,DRSD10,DRSD11,DRSD12,RC,RC01,RC02,RC03,RC04,RC05,RC06,RC07,RC08,RC09,RC10,RC11,RC12,AVC,AVC01,AVC02,AVC03,AVC04,AVC05,AVC06,AVC07,AVC08,AVC09,AVC10,AVC11,AVC12,SDC,SDC01,SDC02,SDC03,SDC04,SDC05,SDC06,SDC07,SDC08,SDC09,SDC10,SDC11,SDC12,RT,RT01,RT02,RT03,RT04,RT05,RT06,RT07,RT08,RT09,RT10,RT11,RT12,AVT,AVT01,AVT02,AVT03,AVT04,AVT05,AVT06,AVT07,AVT08,AVT09,AVT10,AVT11,AVT12,SDT,SDT01,SDT02,SDT03,SDT04,SDT05,SDT06,SDT07,SDT08,SDT09,SDT10,SDT11,SDT12
SPY,2007-11-16,45015.6636,117.6600,36661.4036,-0.0259,0.0133,-0.0049,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,0.0391,-0.0515,0.0222,0.0083,0.0348,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,17463.4352,13477.1942,9158.4543,8248.3150,10480.2283,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,0.0081,0.0102,0.0051,0.0039,0.0056,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,-0.1316,-1.2470,0.1196,0.4148,-0.5868,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,1.4466,1.3696,1.2347,1.3147,1.3556,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,0.0691,-0.4790,-0.6193,-0.6281,-0.7173,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.9871,-1.9786,0.4648,-0.1467,1.0350,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,2.3077,1.7070,-0.0823,-0.5157,0.6569,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394,0.6938,1.7012,-0.3719,-1.0284,-0.3392
SPY,2007-12-17,25716.4731,117.0788,31023.1347,-0.0049,0.0155,-0.0508,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,0.0391,-0.0515,0.0222,0.0083,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,17463.4352,13477.1942,9158.4543,8248.3150,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,0.0081,0.0102,0.0051,0.0039,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,-0.1316,-1.2470,0.1196,0.4148,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,1.4466,1.3696,1.2347,1.3147,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,0.0691,-0.4790,-0.6193,-0.6281,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.9871,-1.9786,0.4648,-0.1467,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,2.3077,1.7070,-0.0823,-0.5157,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394,0.6938,1.7012,-0.3719,-1.0284
SPY,2008-01-16,51888.3786,111.1366,29074.1014,-0.0508,0.0108,-0.0132,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,0.0391,-0.0515,0.0222,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,17463.4352,13477.1942,9158.4543,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,0.0081,0.0102,0.0051,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,-0.1316,-1.2470,0.1196,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,1.4466,1.3696,1.2347,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,0.0691,-0.4790,-0.6193,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.9871,-1.9786,0.4648,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,2.3077,1.7070,-0.0823,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394,0.6938,1.7012,-0.3719
SPY,2008-02-14,29089.5568,109.6681,37071.1137,-0.0132,0.0145,-0.0411,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,0.0391,-0.0515,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,17463.4352,13477.1942,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,0.0081,0.0102,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,-0.1316,-1.2470,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,1.4466,1.3696,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,0.0691,-0.4790,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.9871,-1.9786,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,2.3077,1.7070,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394,0.6938,1.7012
SPY,2008-03-14,62820.3862,105.1571,32496.2787,-0.0411,0.0131,0.0307,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,0.0391,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,17463.4352,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,0.0081,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,-0.1316,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,1.4466,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,0.0691,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.9871,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,2.3077,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394,0.6938
SPY,2008-04-14,21338.1883,108.3846,29568.0112,0.0307,0.0164,0.0566,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,0.0458,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,13568.5618,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,0.0049,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,-0.1259,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,1.4420,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,-0.6506,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,1.0172,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,0.8397,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390,-0.6394
SPY,2008-05-12,20769.2453,114.5242,23871.2767,0.0566,0.0099,-0.0322,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,0.0324,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,17093.5901,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,0.0053,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,-0.4825,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,1.4417,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.5142,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,0.4721,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,1.7261,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046,-0.3390
SPY,2008-06-10,35376.3328,110.8388,28627.8033,-0.0322,0.0111,-0.0774,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,-0.0158,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,24663.2455,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.0095,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,-0.5388,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,1.4655,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,0.3261,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,-1.2237,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,2.3985,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808,1.6046
SPY,2008-07-09,42020.4622,102.2566,36444.8433,-0.0774,0.0112,0.0332,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,-0.0158,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,25263.8950,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,0.0092,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,-0.4999,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,1.4743,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,0.7784,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,-1.0391,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,1.8588,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609,1.2808
SPY,2008-08-06,27017.9763,105.6490,37968.5577,0.0332,0.0140,-0.0380,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,-0.0101,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,44818.2380,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.0145,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.0761,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,1.4805,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,0.6484,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.7329,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,2.6446,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244,2.2609
SPY,2008-09-04,42175.4709,101.6338,27509.0049,-0.0380,0.0128,-0.0930,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,0.0421,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,24924.5527,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.0119,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,-0.3026,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,1.4784,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-0.0857,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,1.0072,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,0.6412,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290,1.2244
SPY,2008-10-02,40863.0322,92.1837,47841.5965,-0.0930,0.0313,-0.1390,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,-0.0151,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,21975.7903,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,0.0085,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,-0.5330,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,1.4510,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-0.7591,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,-0.8001,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,0.2676,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490,0.1290
SPY,2008-10-30,39924.2575,79.3678,51079.5033,-0.1390,0.0604,-0.0645,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,-0.0259,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,36661.4036,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.0133,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,0.4509,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,1.4427,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.2777,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,-0.9698,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.3996,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257,1.3490
SPY,2008-11-28,10658.3763,74.2497,40158.2493,-0.0645,0.0435,-0.0275,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,-0.0049,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,31023.1347,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,0.0155,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,0.0190,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,1.4651,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.8458,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.2678,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.7433,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959,1.6257
SPY,2008-12-29,11106.7422,72.2103,28845.5927,-0.0275,0.0298,0.0055,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,-0.0508,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,29074.1014,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,0.0108,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,0.9527,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,1.4579,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,-0.5759,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-1.3951,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.4330,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290,0.1959
SPY,2009-01-28,28839.3114,72.6091,28353.5068,0.0055,0.0240,-0.1347,-0.0275,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,-0.0132,28845.5927,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,37071.1137,0.0298,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,0.0145,-0.5380,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,-0.0904,1.4919,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,1.4657,-0.0051,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-0.5115,0.6609,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4435,-0.7109,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,1.0929,0.0549,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111,1.1290
SPY,2009-02-26,27476.8230,62.8299,30336.5328,-0.1347,0.0219,0.1069,0.0055,-0.0275,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,-0.0411,28353.5068,28845.5927,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,32496.2787,0.0240,0.0298,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,0.0131,-0.3694,-0.5380,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,-0.7494,1.4891,1.4919,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,1.4740,0.1425,-0.0051,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,-0.4522,-1.4708,0.6609,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-1.1381,-0.4529,-0.7109,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.4832,-0.1274,0.0549,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631,0.6111
SPY,2009-03-26,35074.5148,69.5473,31083.9718,0.1069,0.0305,0.0427,-0.1347,0.0055,-0.0275,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,0.0307,30336.5328,28353.5068,28845.5927,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,29568.0112,0.0219,0.0240,0.0298,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,0.0164,-0.7405,-0.3694,-0.5380,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,-0.7510,1.4883,1.4891,1.4919,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,1.4790,0.0108,0.1425,-0.0051,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,-0.3352,1.8775,-1.4708,0.6609,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,1.3218,-0.3833,-0.4529,-0.7109,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,0.0020,0.3572,-0.1274,0.0549,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848,1.3631
SPY,2009-04-24,24932.3431,72.5179,24602.3933,0.0427,0.0209,0.0272,0.1069,-0.1347,0.0055,-0.0275,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,0.0566,31083.9718,30336.5328,28353.5068,28845.5927,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,23871.2767,0.0305,0.0219,0.0240,0.0298,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.0099,-0.4061,-0.7405,-0.3694,-0.5380,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,-0.5947,1.4817,1.4883,1.4891,1.4919,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,1.4719,-0.0975,0.0108,0.1425,-0.0051,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,-0.3316,1.0558,1.8775,-1.4708,0.6609,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,1.9104,-1.1635,-0.3833,-0.4529,-0.7109,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.9258,-0.3442,0.3572,-0.1274,0.0549,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966,-0.8848
SPY,2009-05-22,14849.5948,74.4928,23813.6244,0.0272,0.0161,0.0086,0.0427,0.1069,-0.1347,0.0055,-0.0275,-0.0645,-0.1390,-0.0930,-0.0380,0.0332,-0.0774,-0.0322,24602.3933,31083.9718,30336.5328,28353.5068,28845.5927,40158.2493,51079.5033,47841.5965,27509.0049,37968.5577,36444.8433,28627.8033,0.0209,0.0305,0.0219,0.0240,0.0298,0.0435,0.0604,0.0313,0.0128,0.0140,0.0112,0.0111,0.7756,-0.4061,-0.7405,-0.3694,-0.5380,-0.5702,0.3480,-0.0999,0.3765,0.2866,-0.4836,0.8640,-0.5586,1.4811,1.4817,1.4883,1.4891,1.4919,1.4927,1.4904,1.4783,1.4769,1.4700,1.4799,1.4749,1.4648,0.0574,-0.0975,0.0108,0.1425,-0.0051,-0.2550,0.0212,0.2643,0.3119,-0.2152,-0.8844,-0.5994,-0.5483,0.7553,1.0558,1.8775,-1.4708,0.6609,0.1123,-0.5100,-1.9245,-1.6003,-0.5988,1.0049,-1.6818,-0.7682,-1.1540,-1.1635,-0.3833,-0.4529,-0.7109,-0.7556,0.6048,2.0341,2.2914,-0.6674,1.3082,0.7744,-0.2779,-0.7179,-0.3442,0.3572,-0.1274,0.0549,0.4685,1.4203,2.9202,2.9773,0.0769,0.6354,-0.5815,-0.4966
